GeneID	Length	Ngfr-P-3
100502750	3774	0
66732	1156	0
93688	4048	0
13134	5225	238
76789	2256	1170
77744	2293	187
72662	3722	1285
52023	4230	532
12224	1728	13825
546623	297	0
16597	5742	659
76627	1862	0
210789	6641	734
100502869	2500	51
66200	875	573
50933	930	521
380928	6104	9352
239217	6057	9200
100628599	84	0
71264	1061	1
16365	2588	0
211286	2447	1276
50789	4264	3693
105689	15233	7962
64929	3053	3120
105439	2743	424
70898	3091	8
13618	4037	0
73877	3132	0
320671	4192	0
18996	3801	1
72486	3456	547
320249	2663	0
100502987	3691	833
74213	4105	1977
76273	2432	1778
71362	1016	6
74864	602	0
380930	4956	0
24064	2087	3028
621364	684	0
212085	3083	0
73631	742	1
100043809	684	0
668736	684	0
668738	684	0
668739	684	0
621487	684	0
668743	684	0
100043811	684	0
621499	684	0
100043814	684	0
668742	684	0
76965	4252	3
239250	4242	1670
622052	684	0
75409	4807	3
192885	2729	0
75822	1895	0
723905	84	3
387135	96	9
723891	82	8
387139	107	6
751527	87	1
75957	2339	344
751549	80	0
103978	2885	1
75088	561	0
23888	6762	156
100503703	2730	0
13190	2263	4
76355	2265	753
58245	2877	818
223227	3798	10111
668814	622	0
73306	893	0
239273	5895	2544
58187	1446	217
66573	4476	603
100037258	5190	4537
66435	6514	80
50787	1784	0
75432	439	0
239283	3732	0
105559	4553	6411
100503814	770	1
76108	4174	1284
100862014	669	0
70572	4595	5194
223254	4857	3115
320268	5266	606
223255	2574	2861
56643	3123	2
105445	8881	4987
68889	2154	999
110168	1310	2
321019	2942	40
223262	915	6
319727	2711	32
68059	3062	6179
69634	1241	350
68245	468	0
328479	2541	5
65100	2383	0
69248	1149	0
22772	2967	1
100038380	1593	0
110821	2603	1919
223267	1079	472
654799	3595	22
70551	3390	634
380934	2281	0
338370	7115	1
223272	2357	1
14169	3442	1
69393	423	0
20363	2216	4396
100039139	798	5
14600	4425	945
106052	3446	562
106064	5084	2530
328489	3526	1
414066	4622	33
67041	3482	2241
100862317	649	0
239318	1896	0
12274	2841	0
223825	5232	0
109828	2709	2
239319	4531	268
67281	867	2157
100302529	60	16
105787	4655	2018
67515	1832	653
19219	2966	555
71432	1166	7
13132	4631	87
12279	1767	0
23880	2677	170
78757	9314	3943
18414	4835	2227
16880	10333	1540
268780	4778	2
14573	3509	32
545085	2151	380
665556	741	1
170762	6404	1212
73692	10469	1499
71175	8965	8018
20512	4206	402
223332	3961	1
68646	3732	871
27401	6197	178
320506	3046	665
100505224	608	5
105887	2250	0
223337	2196	0
75568	946	760
16197	3210	15
320277	2995	18
19116	13415	2
268782	1825	0
78244	2053	1562
67832	2654	1676
19355	1500	192
100862295	541	0
75777	1931	0
75646	5009	2850
100038608	3468	17
75259	4350	159
100502601	870	0
81799	2569	0
17117	2575	498
22293	2983	1
239336	4252	3
239337	6234	48
110960	2636	2266
18162	6927	93
381002	757	4
73339	840	1
20024	3321	3690
22763	4596	5296
100316684	83	12
100040052	321	223
268783	4518	2401
66629	2608	7691
68070	13413	8244
100862396	1265	235
669751	207	0
77877	5474	1008
14000	4571	2182
12563	2632	4
12565	2903	0
70886	2309	0
320873	3405	0
64833	1537	394
215654	5639	0
545091	1165	8
320865	2744	1
100040529	2057	0
223413	1941	0
100862086	485	0
70350	1855	301
432939	2882	0
17909	8098	4759
66270	3346	1440
52521	2803	1480
211147	1547	0
448987	4616	158
622531	2490	3
100038662	1406	0
11732	3498	5166
223431	1897	1
791293	3127	49
432940	1491	709
223433	3068	56
223435	11497	4532
328516	3433	3
110082	15616	46
100628607	74	0
18163	5947	1
73784	804	0
223453	1481	1930
67434	8600	222
252967	910	17
223455	6236	5836
69574	1041	497
12465	1769	7144
68073	1166	280
57254	1006	0
100616095	1483	115
66835	88	1
20356	10809	416
15529	3313	965
54381	2013	709
73486	731	1
75880	1006	1
239364	4009	8
67154	3680	3486
100503407	1497	25
114128	1897	2818
17181	3520	1069
77358	572	1
19946	629	1984
239368	2376	3
15473	994	444
67724	3393	181
223473	3825	804
71637	1096	4
16539	4360	0
56274	2911	1079
107587	1710	4182
100126269	731	0
666173	13371	4380
100316736	88	0
100124469	78	0
12864	503	1598
626596	4008	12
78803	4035	9
17749	619	38
26942	3219	132
30945	4276	3837
68839	2480	1423
66696	2695	75
18458	2820	24818
22631	3926	4310
100505062	1257	3
100038735	2047	1
100862212	488	0
68036	4417	2908
100503499	1130	1579
252973	4947	10001
52589	4051	106
100503538	1826	2
74892	587	0
382985	4513	1178
100041478	522	87
70790	9790	9624
100503601	687	1
18285	1105	0
21847	3045	8512
54375	5028	5903
69679	621	0
66335	2098	1810
118452	2315	0
14368	4140	1914
68588	1164	4
69906	2945	689
223499	1542	1081
116838	7940	32
75766	1993	22
64705	2884	5
100503072	2594	0
239393	4064	1500
105976	1868	0
328531	2053	1
432945	1459	0
22762	4974	0
170719	5074	3480
100503540	2387	0
223513	1762	1
11600	4078	96
100503767	2214	0
239405	3340	1
16341	1541	4573
100038728	668	0
66736	1245	886
239408	1472	1
22045	3976	0
67429	3447	702
223527	2429	1229
192190	12750	7
55960	1564	746
319613	3602	117
69659	862	0
239410	3350	4
432950	342	0
67498	4496	104
71120	855	0
74726	1298	0
75281	1185	0
239420	13022	0
83925	10204	1721
100316685	90	4
100502643	1874	0
68135	1228	5873
78581	2917	302
19357	3605	6284
239435	1348	0
239436	1906	0
100039748	726	85
69790	871	347
14042	3464	2914
100503094	3793	2
320679	934	122
100628567	75	0
665097	1222	0
18383	2818	194
383032	405	0
239447	4587	0
105853	2775	10489
18133	2366	124
18606	3398	26
100862169	768	0
319944	5033	1556
72107	1309	25
100503794	935	8
97998	3437	805
12818	6448	152
73334	817	0
68537	786	663
105837	4451	313
20649	2153	987
15117	4244	435
594843	485	12
210463	2368	0
387609	4374	2058
319829	4025	11
67819	3145	585
100504341	1571	13
210544	4206	573
239463	2089	0
75758	1309	610
22770	5212	1588
70472	5683	1086
76773	1324	475
67731	6936	3777
268807	2212	164
69787	1162	9
210998	5621	5325
631797	5672	73
74868	3644	2232
546638	540	1
68260	4133	197
75841	4348	1654
69694	1366	275
100502741	896	16
66218	651	1476
211401	5140	2310
100416830	1098	0
20775	2748	593
223593	4018	1663
68501	3283	566
211770	4026	20046
100503021	1861	6
71088	1753	0
399603	5563	4912
320469	5130	290
117586	1823	1
432956	2513	0
17869	2399	7712
19296	3074	8
67552	1911	15
432958	632	0
73994	1125	0
83492	2382	0
78462	813	0
331063	2312	1
74236	1133	0
270328	2142	1
665769	1025	0
74548	2084	5
74460	1930	1
223601	3800	1435
100861767	521	0
13196	4582	1105
71603	2805	0
11514	5039	0
76740	5210	3081
18256	1799	0
654498	2262	0
110862	2878	13
54562	2084	11
213068	2931	36
239510	6670	4411
21819	8437	2
20491	2886	43
22402	5022	5
17988	2890	4583
100040667	3197	7
20442	5784	847
69334	1039	0
380993	4468	276
387226	96	1
387228	82	0
13992	1894	278
100504454	570	0
100503580	4789	0
70363	4623	0
69700	6128	2
100503602	481	0
223604	1209	0
76510	7476	1470
353342	4721	1583
100041120	207	454
93696	851	828
239528	8031	3278
100861801	692	1
14083	4991	2475
387169	68	0
100040929	870	7
105841	5299	421
106068	4775	3213
100503661	1549	0
239530	2141	6
19245	4619	1103
268816	2242	0
100041273	454	0
100503729	708	0
107831	6227	188
69439	3549	0
11838	3057	9106
16469	5529	228
66769	1214	3
72373	856	23
223626	1488	320
57277	525	147
68311	492	9049
69462	464	5
23936	3952	2872
17068	691	552
78725	1594	177
76486	773	435
625599	895	0
15202	803	0
110115	2398	0
13072	1625	0
67038	1887	13
17069	2301	24426
57248	878	4
110454	828	6087
17067	1647	245
100041546	801	1
546643	772	0
546644	405	0
223631	1470	12
17071	877	0
100041107	495	0
105892	857	0
23934	1368	2
68453	797	0
22701	3737	226
100503873	2847	0
72665	1766	40
72960	1895	368
14787	2286	18
378435	1080	50
223642	3338	287
100861886	367	0
69146	1776	172
223645	2169	49
223646	1890	795
66656	2847	4012
105734	4801	106
66194	1353	590
22122	1312	851
78834	2486	683
69020	1816	438
223648	2414	232
332110	1930	253
105732	4628	6105
432964	1123	193
105782	5547	5200
67959	1960	4412
223649	2496	5147
223650	11474	4288
271278	2640	8
100503893	240	1
18810	17515	32121
100316774	63	0
671535	3395	1046
66168	1693	1904
100038659	971	0
74281	1605	0
100526548	90	0
100503915	1823	7
75475	3970	1519
109075	1789	473
14731	2036	1679
66445	1194	2419
106025	1733	1097
68877	1749	2188
59053	1967	318
73542	1514	0
223658	6983	1914
12181	2476	1631
20289	1136	37
15499	2018	1944
13350	1755	660
170729	4010	2
666504	858	0
30840	1719	940
52710	2700	371
268822	2035	489
94230	4516	3110
72027	2226	1409
66914	885	2241
72749	4207	421
54151	2425	1900
16581	3143	594
100861904	462	0
14106	1208	0
73062	2623	2242
76282	1750	3828
69572	2169	176
79456	3922	175
223664	2277	660
378937	1904	56
223665	1821	332
223666	4587	970
71591	3514	661
223669	2755	2552
66398	998	281
26961	862	23564
239546	2298	105
117171	1092	790
17189	1252	20
71939	3359	1
93686	7358	4962
100042318	135	1
75761	2392	359
223672	1573	236
278679	2227	0
245282	3033	0
626615	1132	0
108956	2044	0
76409	553	0
328561	1986	0
666661	8431	0
328563	2057	0
666348	2227	0
71898	1595	364
239552	1838	52
17886	7371	28110
56551	1282	2400
239554	4891	32
55944	1910	1908
100504021	4343	33
12300	2887	0
100861922	355	0
67042	1014	235
19293	904	0
17972	1454	20
12984	4619	30
12983	4765	19
100504034	407	0
73376	1241	1
22117	1096	4513
246221	1522	1537
72844	1574	1024
71753	3192	2
16185	2697	0
72709	2428	26
20607	3928	1
19354	3036	71
72318	2791	109
207393	4865	0
17305	1834	15
105844	4728	1886
104445	2542	318
107753	592	1
106039	3034	2726
100504071	605	1
100038696	1506	7
20401	1900	2952
57028	2001	102
16852	800	46
97961	1993	493
110253	7736	1240
100038602	712	0
654469	1377	0
14958	2293	3848
26912	2977	702
14429	1245	0
223690	1878	727
223691	1893	4425
27008	6693	4833
27660	1253	25
69833	520	1036
20665	2713	0
100041655	680	0
100038573	3753	0
18693	2185	920
57274	1791	104
207495	2072	2781
53357	3725	821
17133	1800	7013
223693	3455	3259
100316695	73	11
27373	2760	3107
100503109	3778	14
16520	2152	2
105785	1414	140
67040	7071	16296
13404	2192	3
75729	5187	145
73739	1119	338
223696	1024	1679
74158	3394	1791
14904	3398	2246
223697	3809	2836
100504191	5404	47
54152	1476	896
504193	4873	0
73340	4949	11
494448	5449	7840
100038357	2556	0
109361	3607	287
80287	2459	3700
52609	2893	1839
18591	2944	261
27367	1361	3487
100302601	77	31
100302600	48	7
20972	4465	218
66513	2932	1287
17309	4665	19061
239555	5086	794
11911	1725	8254
100861991	585	0
66538	830	330
239556	9794	0
383075	2110	1
17444	2919	15
213956	2993	1021
106059	4502	20
213988	17528	4244
100628612	82	0
11564	2109	1752
105835	2997	6241
223701	4613	2093
67638	1094	1
207911	2189	1
78102	928	1
20524	1667	5733
70356	1622	3031
321003	3236	497
57755	1186	1
56438	1655	1552
383080	624	1
328572	8749	9244
214669	3430	764
214685	2547	41
19387	3002	2337
20286	5958	5089
100504312	1116	2
21685	4458	8948
57259	3994	5352
68479	1648	874
11429	2768	4817
78929	2514	439
105859	2490	28
29858	1239	1380
66346	1024	0
28075	2911	1109
14375	2113	673
20826	1257	685
328573	4673	0
74369	3991	0
76457	2046	340
20788	4570	5196
723897	69	0
435145	1804	11
72049	1906	0
66570	1342	72
76505	1904	0
24050	4731	0
74716	1318	0
17939	1913	1799
338368	2745	35
69029	585	1218
67130	560	330
100862061	465	0
56448	2772	18
545123	1590	0
13101	1647	0
13105	1651	0
545124	1266	21
380997	1624	0
223706	1622	0
68444	1646	0
627860	671	0
71754	1102	0
76279	1645	2
21411	7354	3179
21378	7979	4
100504637	1116	38
100526477	79	0
106026	2200	0
74039	2759	46
68607	1367	537
74778	1950	965
73826	3249	4429
104307	150	0
109754	2031	7506
100504676	694	27
239559	2175	7
66251	2618	1729
69291	6003	221
23970	3880	4154
319953	2074	369
12124	943	545
223722	1893	478
12257	856	2359
223723	3770	1140
64706	7824	0
223726	3255	1
77627	5111	7
29859	2383	3
75772	1694	0
116939	4649	21
68653	1673	1603
170736	3705	13
64099	2812	44
72301	5917	0
223732	4426	238
109270	1835	21
328576	1237	1
73167	1549	255
271305	3727	146
18141	4749	2413
223739	5032	1671
100526461	98	4
22270	1106	2
73225	3739	324
140557	4040	6
100502582	462	0
67747	1652	2
100502602	1165	0
14114	3359	1081
100861793	506	15
54138	2425	4819
328577	1161	0
223745	411	2
22422	4415	4136
105975	2976	177
723966	95	17
387245	85	10
19013	7528	1593
72355	1057	591
18766	7058	65
239570	3751	1358
29870	2780	719
72026	1520	382
12614	11050	14445
223752	4447	1417
223753	4546	1387
223754	3229	1081
106014	3041	137
328579	2778	0
70073	1241	0
223770	5137	5315
223773	5374	170
223774	2156	523
76737	1364	1006
223775	2419	5821
100502684	1457	2
239591	2976	1
170790	2329	17
667558	653	1
83456	4052	0
406218	3412	6
69120	654	56
67976	2386	2062
223776	2360	583
328580	6957	1053
170787	2705	602
29857	1890	1095
19094	2444	536
140570	6556	20530
69440	4611	583
71474	4341	1109
77980	6268	3534
223780	1046	0
56727	1047	0
105847	2906	1493
52683	3315	2700
100126824	1145	0
72962	2034	27
70113	1040	25
546648	1818	0
75459	553	0
100134861	4527	0
12895	2894	5
12651	1922	38
60597	3539	1
11883	3491	773
100532730	1906	11
58234	7131	31
11434	1504	1
68708	1646	590
100502796	930	2
54526	1845	0
380959	3727	1402
100038621	977	0
66871	3715	800
20738	809	0
16564	6454	10781
635871	1723	0
26874	5540	0
545126	2041	0
239606	6541	31
66725	8230	391
239611	9018	2
223809	2977	0
12805	6184	2
239618	4284	0
67740	1754	0
223827	6534	1214
67057	2318	482
67197	826	612
223828	4023	1149
106042	4085	26
100502901	770	0
77248	1131	0
328594	1071	0
223838	8772	0
78895	2848	313
266632	2825	752
19230	2973	2865
320709	2781	309
100043315	1006	0
54003	3367	0
223843	2271	0
791370	2618	172
105722	5711	3206
100502979	737	37
402773	6216	1
100043335	1610	6
70040	3631	0
319722	6712	14
77044	9029	4596
72193	7724	6464
105727	8391	688
67760	4628	25091
69354	3932	11
105827	3214	159
239647	2202	230
71919	2260	454
19011	2718	0
223864	3834	99
100503050	988	1
67739	2526	2354
56233	4960	4143
22337	4354	1003
380967	1635	1120
12824	5133	4
223870	6400	1501
18642	3051	884
78541	2278	527
239650	2329	0
545140	2083	0
634104	1776	0
629524	1451	0
70069	1326	0
239652	3673	154
257943	960	0
258278	918	0
259038	930	0
73302	824	0
258449	928	0
258277	936	0
16770	733	0
258502	933	0
69612	2110	452
100217417	118	5
100503377	1587	70
100217416	112	2
12455	2175	857
100048895	3428	68
73863	566	25
11512	6033	4417
12297	3120	723
74351	2814	3021
223881	2203	58
105833	1880	5
66120	736	13
11842	3481	5597
22410	2227	0
22408	2371	0
13199	3740	2
100049164	2467	25
19082	1639	824
381022	19827	10129
69159	1213	86
13363	2367	3
74775	2167	1021
100861967	1494	2
100503512	1197	0
22143	1564	40
22142	1591	84
75951	907	4
22146	1977	366
100503555	1138	0
19132	1865	3
78733	2266	149
239659	717	0
72778	1464	2
72572	2058	451
16512	3583	15
51812	1916	417
73600	388	4
545136	3187	0
54614	3159	1504
22379	4410	260
110213	2803	22486
380969	4854	667
75284	1271	147
72393	4520	152
11827	1416	16
11830	1551	21190
11831	2060	4
26934	3065	831
11419	3764	254
83797	3153	1249
14555	2786	61
66379	723	954
71949	2010	2644
65970	4429	6822
100042918	393	131
72277	621	0
207214	6738	3460
70281	1121	7
239667	9063	3597
11908	2329	1757
75002	1349	14
100503618	338	1
70152	1883	20160
668178	1446	38
393082	1779	59
554292	1449	0
380975	506	0
18174	5637	1768
432982	2320	3
68614	2579	847
207785	4126	355
21422	3192	638
19009	4575	300
78445	878	26
23994	1822	8092
207818	1145	307
109901	1106	0
207839	5769	27
619313	961	0
59033	11793	25
20273	11324	6
668225	4206	375
208258	1448	0
11482	3625	936
11479	3277	3270
380977	1776	84
105968	583	0
56149	2014	2121
15370	2477	116522
68118	1230	1091
77717	1967	2
74127	1774	640
100316694	83	1
110310	1586	21045
406219	1826	256
66322	903	21
64818	1857	0
16679	1960	1
100126226	1757	1
574415	282	0
16680	2570	10
114566	2100	1
239673	2534	266
109052	3268	3424
432985	402	0
432986	717	1
406223	1659	64
432987	2961	18
16688	2237	93
16687	2258	3495
110308	2190	114604
56735	2174	1
406222	1589	2
105866	1563	0
223915	2154	0
16681	2613	1
16678	2447	145
406220	1719	0
77055	2312	5
16682	2133	29689
223917	2097	45
332131	3434	32
16691	1805	23023
16668	1400	12983
100862030	494	10
75705	3854	14156
209039	4707	5109
223918	2437	1595
16012	1289	2
223920	2126	17
246277	2265	2912
68744	3740	3885
16421	2674	406
19411	3210	8695
106073	1742	1069
105988	6630	366
56612	679	3274
60315	1480	663
223921	1816	567
170574	2284	0
20683	7818	7285
110542	1947	6
66151	1229	1848
18521	2880	9970
26404	5528	328
21357	1790	290
54615	1002	77
223922	2855	1068
100043600	1126	0
67942	647	50
751542	75	2
67488	2824	4021
15422	2433	0
15421	843	0
100503872	2222	0
109663	915	0
209448	1914	0
723958	85	0
15427	1719	0
15426	2369	0
15425	1592	0
15424	2730	19
751557	92	0
15423	1983	31
432989	1324	1
71726	3611	683
12419	8986	3807
15382	1918	1034
18022	1669	5
56447	1665	1203
724064	97	0
100862049	791	0
80910	1551	5
29813	2291	1323
16402	4367	517
74174	723	0
223927	723	0
105855	4717	199
100503932	3335	0
18574	2954	14
58200	1295	0
14663	625	0
20771	776	0
20770	639	0
258859	942	0
54483	3281	4
74120	3242	1258
18312	939	0
385674	5942	111
71063	5630	326
74763	2425	2536
73261	1097	110
76779	1595	600
268857	4080	19
52864	5706	886
13419	1305	86
68015	2297	2536
